"Region","ItemType","Sales.Channel","Order.Priority","Total.Cost","Wait.Cat"
7,1,1,3,1.83922137620961,3
3,2,2,2,1.66520368425028,3
1,9,2,2,1.45972973957362,3
4,5,1,3,5.66976776795757,3
5,3,2,1,3.53228640590695,3
7,8,2,4,1.84453117776829,3
3,9,1,3,9.10122610298056,2
7,1,2,1,2.41646588404723,3
2,1,2,4,4.18477644483749,3
1,9,1,1,7.5568394695341,3
3,2,2,4,1.54329537832216,3
7,12,1,4,2.29641704951803,3
3,5,2,4,6.47980532801739,1
4,1,2,3,4.58334002344642,1
3,5,1,4,3.84448313262278,1
7,12,2,2,2.78052336129474,3
4,10,1,2,1.38890241700514,3
4,6,2,3,1.05740648983734,3
1,9,2,4,5.12550301257361,2
1,6,2,1,1.06737886989742,1
7,10,1,1,2.17498256244937,1
7,8,2,1,5.95508063512293,3
5,4,1,3,1.35220304651648,3
5,6,2,3,1.03945927888177,3
5,9,1,2,1.47474460962101,3
4,3,2,1,2.33913344191516,3
7,10,2,2,1.48406657159916,3
4,8,2,3,5.78068105537377,3
2,5,2,1,3.40382269995024,3
7,1,2,4,5.00965169930028,1
7,1,2,1,2.71412729085643,3
4,9,2,2,3.7763096897433,3
3,6,2,2,1.04159511991159,2
7,10,1,1,2.23757284800272,3
7,5,1,3,7.27184205340921,3
4,1,2,3,3.1131112951812,3
4,7,2,1,5.32713997970213,3
4,1,1,1,4.4656208230134,1
4,8,1,2,2.95137791298904,1
3,7,1,2,11.4651146346916,3
1,11,1,2,1.56628349822193,3
1,10,1,3,1.26735612054348,3
7,1,1,2,1.70804855286996,3
7,9,2,1,2.44427621839573,2
3,11,1,1,1.75650778794816,3
5,9,2,1,7.16430786686646,1
4,3,2,1,1.22017142031809,2
1,7,2,2,7.44246852316453,3
3,1,2,3,1.63699660689432,2
4,11,2,1,2.2133476277398,1
3,4,2,1,1.90310777126665,1
1,8,1,3,6.79511685789875,3
4,9,1,4,4.30183014140216,3
7,1,2,1,2.91256822872923,3
7,9,1,2,1.11224274704816,2
1,6,1,2,1.06296889597255,3
3,12,1,3,1.7641030861493,1
2,3,2,4,1.07416093551387,3
7,6,2,4,1.01833135502568,1
3,1,2,1,4.57703363770894,3
4,3,1,1,3.24602455054833,3
4,12,1,2,2.81426871740915,3
4,9,1,2,4.93567215554581,3
7,3,2,4,3.30801972159049,3
4,4,2,2,2.66368384666497,2
5,3,1,3,1.22288159172977,1
5,6,1,2,1.04227121347498,3
4,4,1,2,1.78252424771794,1
3,7,2,2,7.79025406933212,3
1,12,2,1,2.53542551162162,1
7,4,1,3,1.69181664194398,2
7,1,1,3,3.70296857449378,3
7,2,1,1,1.21187670816756,2
5,8,2,2,7.00703666596047,3
3,12,1,1,1.55630273533949,3
2,12,1,1,3.12203651415189,2
4,2,1,4,1.32745515974941,1
5,4,1,2,1.6748989535655,3
7,5,1,4,3.25549582228595,3
7,4,2,2,1.98391672958512,1
3,7,2,2,7.51730845082085,2
4,6,2,3,1.10230524875188,3
7,8,1,1,2.37189883127271,3
4,10,1,3,1.41070806487534,2
2,8,2,4,3.22791589203352,3
1,5,2,4,2.97972303517225,3
4,9,1,3,5.32391379534277,3
4,3,1,1,3.17894780810927,1
7,7,2,1,2.50083212350472,3
7,2,2,1,1.56752074680787,3
4,6,2,4,1.07057494856074,3
2,12,1,3,1.23229657174471,3
3,6,2,2,1.08729289849196,3
2,8,1,3,4.85379245224478,2
7,6,1,2,1.13856844897034,3
7,10,2,1,1.24460825332086,3
7,10,1,3,1.20718868475348,2
7,12,2,1,1.73568594415822,2
4,8,1,2,2.82005711389505,2
7,5,1,4,4.20665992614286,2
4,2,2,1,1.32698628164969,3
1,8,2,4,4.22567603753069,3
5,9,2,4,1.71176505822634,2
1,6,1,3,1.06310718783779,3
4,12,2,2,3.27224140753334,3
7,6,1,3,1.09311652259484,3
5,1,1,1,4.56694342052896,3
4,1,2,4,3.59155575979825,3
2,5,1,4,1.83486995028771,1
6,11,2,3,1.63714644366816,1
1,10,2,4,1.18753668111738,1
3,7,1,1,7.45567556922152,2
4,7,2,2,7.72311825187572,2
7,9,2,1,10.9909547475171,2
1,9,2,1,6.05213499264148,3
2,8,1,3,6.93963921880642,2
5,2,2,1,1.71209149422264,1
7,6,1,3,1.02622935710716,3
4,7,2,1,5.11582724279017,3
7,7,2,3,11.4827240294343,2
7,5,2,4,4.95693471510493,1
1,8,2,3,4.54042906393056,3
2,10,2,4,1.5108525217607,3
3,9,1,3,5.40435059916811,1
4,4,1,1,1.10041745033043,1
7,8,2,3,4.28126156095671,3
7,12,2,2,1.04936122017709,3
7,2,1,2,1.59416865214216,1
7,4,2,2,2.73099464936231,2
7,9,1,2,7.35413872389426,1
4,5,1,3,6.93774656197121,3
3,8,1,1,4.70927009133712,2
1,8,1,1,6.55054055482423,1
4,9,2,2,5.30460896242469,3
4,12,2,3,1.82753420666512,3
3,6,2,3,1.03979732566347,3
7,3,2,4,1.3316272196234,3
3,4,1,4,1.7740654035287,3
7,2,1,2,1.04308059226708,2
5,8,2,2,4.29654757989887,1
5,11,1,1,1.98090711519455,3
1,7,2,4,3.31526663035288,1
1,12,2,1,2.38014612859891,3
7,9,2,3,8.55425583696827,1
2,2,2,4,1.161941190547,3
4,12,1,1,1.6922990577254,3
7,7,2,3,4.55232661102496,1
7,5,2,2,4.47379231261592,1
5,10,1,4,1.1082556527498,3
3,3,1,1,1.50541696139733,2
4,6,1,1,1.14145721237757,3
6,3,1,4,2.15111530022991,3
4,3,1,1,2.83238463884079,3
4,2,2,3,1.28924159462194,3
4,5,2,3,7.30712368935849,2
4,6,1,3,1.12375585362687,1
5,8,2,1,1.83063479691179,3
1,6,2,3,1.07155835738022,2
7,7,2,4,8.84791834106332,3
1,1,2,2,2.75532901100799,3
7,5,2,2,3.50462737409102,3
1,6,2,2,1.14914009377978,3
5,3,2,2,4.27013057273663,3
3,10,1,2,1.94265819069651,3
4,12,2,2,2.92057927539366,3
7,5,1,4,4.00001034415426,3
1,8,1,3,2.14121890905471,1
4,3,2,2,1.6358439605844,3
7,3,2,4,3.97539943171651,2
3,3,2,4,2.11893201471622,3
7,5,2,1,7.05439197061982,3
4,4,2,4,1.73879022350549,1
4,4,2,4,1.4373314146337,3
2,12,1,3,1.62176365171181,3
7,9,2,4,6.64736734094897,2
4,2,2,1,1.70326095667784,3
5,8,1,2,3.6580088795424,3
5,5,2,1,5.9865824581143,1
4,6,1,2,1.11527395255882,2
7,7,2,1,3.07093627829843,2
2,10,1,3,2.11400751007159,1
7,7,2,2,3.24042670269656,3
5,3,1,2,1.16935570634911,3
6,6,1,4,1.12337170955676,2
2,5,2,3,1.7945480806314,3
1,5,2,3,3.22957462036404,3
4,3,1,2,4.21931485876764,2
3,2,2,3,1.22086353841226,3
7,10,2,2,2.02436206882744,3
3,11,2,3,2.36135569464699,1
4,9,2,3,11.5604473186005,3
3,2,1,1,1.11888255172238,1
4,2,1,4,1.24336968719899,1
3,2,1,2,1.33698901444379,3
7,12,2,1,2.7358678524516,2
7,9,1,2,11.1378859758381,3
3,9,1,4,4.14524649662218,1
3,7,2,1,6.61372638308795,3
7,1,2,1,3.43978207638282,3
3,7,2,4,3.11716093949792,3
7,9,2,4,3.54143422257332,1
2,5,2,3,3.2209342197234,3
7,4,1,1,1.36750095622042,2
3,11,2,1,2.06760114419791,3
5,1,1,4,3.83330054640176,3
1,11,1,2,1.89974140108415,3
4,4,2,3,1.15674975312259,2
2,5,1,2,2.25536944813209,3
4,9,2,2,2.45500112557244,2
4,7,1,4,3.09404860889818,3
7,5,1,3,6.47548512769707,3
5,2,1,3,1.75921374324485,2
4,2,2,1,1.11942957617206,3
5,3,2,3,2.13824198602444,3
7,6,2,4,1.11568882815454,3
7,6,2,4,1.05324236811734,3
5,7,1,3,3.83914612394711,3
1,5,1,2,3.35342036287985,2
5,6,2,3,1.09227140564059,3
1,9,2,1,9.96994358429419,2
7,2,2,1,1.76640320744061,3
4,6,1,1,1.10625424979262,3
7,12,2,4,3.11670830002856,2
4,10,2,3,2.29962472249755,3
7,2,1,2,1.66700105029922,3
4,9,1,1,11.3856313316201,2
1,11,1,3,3.46551095099709,2
4,3,2,2,1.90821618745816,3
3,2,1,4,1.31823389045485,3
3,1,2,1,3.86525290080501,3
1,11,1,4,2.44377784396034,3
1,3,2,1,1.93125264445744,3
4,1,2,2,1.7294902643774,2
4,3,1,2,2.23546938541843,3
6,10,2,3,1.19601665528912,1
1,7,2,1,6.69406924660135,3
7,8,1,1,5.74455046514685,2
4,3,2,4,2.8601638958105,3
7,12,2,1,1.57330227563773,2
2,6,2,2,1.08054732862081,3
1,10,2,4,1.62809152975418,3
7,3,2,3,3.59495911980203,3
1,12,2,1,1.87904027652396,2
7,1,2,4,4.50598169173329,3
7,8,2,3,1.39359361897465,3
7,12,2,3,2.38674296513255,3
2,7,2,4,1.42555845703086,1
4,3,2,3,4.28774668691254,1
4,9,1,3,11.5507949021415,3
4,1,1,4,2.77466859393627,3
7,4,1,1,2.49972624972037,3
7,7,2,3,6.14927859675021,2
7,10,2,4,2.04845596369636,3
4,9,1,3,10.9094454529741,3
1,7,2,2,3.88647137231801,3
6,3,2,1,3.90290234645409,3
1,6,1,2,1.14933984869624,2
4,7,1,3,7.41935619256478,3
1,10,2,1,2.15250390075602,3
1,10,2,1,1.90039292260242,1
5,10,2,1,1.13463779461745,3
2,3,2,1,4.1546095163138,2
5,2,2,4,1.11458450247492,2
7,6,2,2,1.06659521599439,1
7,2,1,2,1.53759069477552,3
4,11,2,4,2.25405612831529,1
1,4,1,2,2.19754753921546,1
2,12,1,1,2.74500193380588,3
5,6,1,3,1.04111878126465,1
1,5,1,1,6.89238445860786,1
7,6,2,3,1.14454573070126,3
5,5,1,1,7.88963069921484,1
7,1,2,2,2.58127276465345,3
4,6,2,1,1.06416742547129,2
2,4,2,4,1.91894560719544,3
7,11,2,4,2.94459291585514,2
7,12,1,3,2.36543010863924,2
7,12,1,2,3.11924554484919,1
2,9,1,4,10.6531201714507,3
5,7,1,1,8.37906820603992,3
1,9,1,1,4.08411452571492,1
7,10,2,2,1.80145989059873,3
5,8,2,1,5.46175911471695,2
7,4,2,1,1.31908757139265,3
3,10,2,2,1.20866931516442,2
3,12,2,4,1.58903319352565,3
1,5,1,1,2.93148079826202,3
7,9,1,2,9.86269451252708,3
1,2,1,4,1.52532171783275,1
7,4,2,4,1.49690327477493,3
7,4,2,1,1.55701506114101,3
1,11,1,3,1.37254118992746,1
7,7,2,4,5.08170904047627,3
4,1,1,4,2.08853382569811,3
5,12,2,1,1.75471528031296,2
7,6,1,2,1.10330402333417,2
2,3,2,2,3.64645237662394,3
4,12,2,1,2.805642085019,2
4,5,2,2,6.49636609591195,1
1,11,1,4,3.3531856438536,1
4,9,2,3,5.66711082499754,1
2,1,1,2,1.69627663282666,1
7,8,1,3,2.6539953626598,3
7,11,2,4,2.16912110859605,1
1,11,1,2,3.16974610422329,3
4,5,1,2,2.09480200289357,3
7,8,1,4,2.7582182190836,3
2,8,1,4,6.50398767895494,1
7,8,2,4,5.15464909778815,2
1,3,1,1,1.68462704599462,3
7,8,1,2,3.35993151017033,1
5,1,2,3,2.88524055720014,3
3,4,1,1,1.3048695141384,3
4,1,1,3,4.56189831193898,3
4,10,1,1,1.03880062620027,3
2,10,2,1,2.2989517086744,2
5,11,2,4,1.27479053113816,3
1,3,2,4,3.09527126577367,1
7,3,1,1,3.88731886083693,3
6,8,2,3,7.07165483694323,3
7,11,2,2,3.38484781096787,1
5,10,1,1,1.06343293212772,2
4,5,1,2,3.45566510379407,1
4,2,2,4,1.55103186696759,3
2,1,2,4,1.92330651937605,3
4,7,2,2,8.31743532444059,3
7,1,2,4,1.11020318495656,3
7,1,1,1,5.16899304560068,1
2,10,1,4,1.60857412888271,2
7,7,1,2,1.02604531380669,1
4,11,2,3,2.1035351910022,1
4,3,1,2,1.89195515898809,2
5,11,1,4,1.44817858914488,2
1,7,2,2,7.50520199193526,3
4,1,2,4,1.46756504341394,1
4,12,2,2,1.13131422788353,3
5,11,1,4,3.33459040284998,3
4,2,2,2,1.75163354729932,3
5,10,1,2,1.77171267961531,3
4,1,1,3,4.73553413257768,3
4,1,1,3,1.99141548534087,3
4,4,2,3,2.16443206409163,2
4,11,1,2,1.89773110475943,3
3,5,2,4,3.19213288425461,1
2,9,1,1,7.75310527086792,1
4,6,2,3,1.02684398761934,1
5,1,1,3,5.17866283706483,3
4,6,1,1,1.1273360763603,2
4,12,1,4,2.62828867205678,3
7,7,2,4,1.91421916113975,1
5,6,2,3,1.00188998882494,3
4,9,1,3,11.7191759448158,2
4,1,1,2,4.37901312555197,2
1,6,2,1,1.13741601676,3
7,11,1,4,3.38836582953613,3
2,4,2,1,1.61334736393317,2
2,10,2,1,1.86997269779584,3
4,5,2,3,2.07248096790525,3
5,1,2,4,2.40006928112977,3
4,10,1,4,1.5204093180495,3
3,12,2,4,2.77950846336648,1
4,4,2,2,1.66769993723424,3
1,2,2,2,1.54141986592326,3
1,5,1,3,5.81161434514138,1
7,8,1,3,4.4730316167765,3
4,3,2,2,1.32044776255022,2
3,11,1,2,2.41337211204901,3
4,10,1,4,1.96419463303744,1
1,6,2,2,1.08766167679926,3
2,8,1,2,6.90976199996493,2
4,2,2,1,1.36863828617513,3
1,6,2,2,1.00931165225948,3
7,4,2,2,1.81276011630926,3
5,3,1,4,1.57655896095391,2
3,9,1,3,11.2236852332518,3
5,5,1,4,2.71907094917967,2
1,12,1,3,2.69425703739323,3
7,6,1,3,1.0895055683358,3
7,7,1,3,6.91088491937039,3
5,4,1,4,2.39462061128388,3
6,5,2,1,6.41716242337277,1
2,1,1,3,3.63065535137064,3
4,7,2,2,9.31016495305822,3
3,3,2,2,1.68835353168568,2
3,8,2,4,2.64287825797459,3
5,7,1,1,10.0695701013356,3
7,11,1,4,1.34716119882792,2
7,9,1,1,1.58521115354114,2
7,8,1,3,5.52707210474253,2
7,8,1,4,5.9404894352236,1
4,6,2,1,1.03312858460635,2
1,1,2,2,4.61613322928133,3
1,9,2,4,6.67096213673773,3
4,7,1,1,10.0035348710506,3
3,6,2,2,1.08037830522996,3
2,1,1,4,1.63615575546265,3
4,8,1,2,3.77473847873705,1
5,12,1,4,2.7158236183686,2
7,2,2,2,1.46225761341993,3
7,7,2,1,6.05682927435123,1
7,2,2,2,1.62066026477654,1
7,11,2,1,3.05289763034919,3
4,10,1,1,2.27687685527493,1
1,6,1,3,1.04812556910347,3
7,11,2,3,1.61754605450218,2
5,12,1,4,2.95711560081077,1
7,9,1,1,2.3638394145704,3
1,1,1,4,2.05532019414736,2
7,10,2,2,1.3821722787736,3
4,1,1,2,1.29771305421773,1
4,10,1,4,1.88585582402228,3
5,1,1,3,4.35126502830704,1
4,12,1,3,2.11855618759168,3
4,5,1,1,2.7745135199571,1
6,9,1,2,1.78898438989866,1
1,8,2,4,4.37089321748118,1
3,12,1,2,1.62734559031721,3
6,2,2,4,1.64793334091046,1
7,3,1,1,4.06212491689025,1
7,11,1,4,3.12602215916073,3
5,4,1,3,1.42203350492976,3
4,10,2,4,1.47262533660554,1
4,11,1,4,2.71089596810693,3
1,5,1,3,3.96328864143155,2
4,11,1,2,3.34715475487945,3
3,12,2,4,1.87041364413381,2
2,11,2,3,3.35117534752889,3
1,7,2,4,8.84241540520624,3
3,4,1,4,2.57819552773118,3
5,9,2,2,4.6053450145031,1
7,12,2,3,1.50606528789097,2
4,10,2,1,1.37705737371763,3
5,11,1,3,2.49403525207823,3
7,1,2,4,4.62201918930298,2
1,8,1,3,1.02533952627723,3
5,5,1,4,5.65320700006302,1
7,6,1,2,1.09460700158687,3
6,12,2,4,2.14342118683388,2
3,10,2,4,2.18319333109186,3
5,8,1,3,3.37313307198401,3
4,3,2,3,2.62133004015626,3
1,10,1,4,1.85435877709866,2
4,2,2,2,1.27916071547789,3
6,1,1,1,4.77253159557091,3
2,4,2,3,2.27331718610204,1
7,3,2,3,4.20237628744465,1
4,8,1,4,7.74076557518402,3
7,11,2,2,3.12350928875483,3
4,9,2,2,9.96994358429419,3
5,1,1,2,4.8389588586724,2
4,4,2,4,1.44579025882294,1
5,3,1,3,3.42523463514562,1
4,6,2,4,1.06047964239823,3
4,8,1,4,1.48461491358477,3
5,4,1,4,2.29941362030288,3
4,5,1,4,1.29556494363455,3
4,8,1,1,7.37668039674355,3
1,11,2,2,3.37756048679078,3
1,4,2,2,2.66296394503184,2
6,3,2,4,2.1917678714051,1
6,12,2,2,3.36662691486087,2
4,6,2,4,1.01101725193078,2
4,1,2,1,2.61953150479418,2
5,6,1,4,1.02721276592664,1
4,3,1,2,4.2948608868682,2
2,2,2,2,1.76882574428919,3
3,4,1,2,2.14535467081377,3
7,4,2,1,1.09879767165589,1
4,2,1,2,1.44381507483081,3
1,3,2,3,1.70529210300868,2
5,5,1,1,2.50810116687076,1
3,2,1,1,1.39833389915762,3
7,2,1,1,1.19601299912691,3
5,1,1,2,2.16505130597957,3
4,9,2,1,7.81209226033984,1
1,11,1,2,1.19010679845951,3
4,8,2,4,4.83920125234545,3
7,11,1,4,2.81492880291097,3
7,11,2,3,2.11760726527521,1
7,2,2,3,1.22101983111217,3
1,11,2,3,1.00867755515391,1
1,11,1,3,1.18809650213479,1
7,10,2,3,1.22832131880053,1
7,5,1,1,5.77993287612571,1
4,3,1,2,1.45832773311941,2
3,5,2,3,7.23728045084666,1
7,2,2,1,1.2664228604354,3
7,2,1,4,1.58479109014769,3
1,8,1,2,4.33059371299731,1
7,3,1,3,3.12576069415506,3
7,1,1,2,3.06266020928133,1
5,12,2,3,1.17546228776253,3
5,6,1,2,1.08672436526819,1
7,11,1,4,3.23658845702009,2
7,1,2,1,1.62648596399851,3
4,4,1,3,1.28147271106178,3
4,7,2,2,11.22298545698,3
4,7,2,3,3.03791866315594,1
2,6,2,2,1.12988679298583,3
4,6,2,4,1.0829290218555,3
7,11,2,3,1.24312836402388,3
7,7,1,2,1.48278898994451,3
3,1,2,3,1.49531314065886,3
5,3,1,3,3.56379214856772,3
1,3,1,4,3.03903520898133,1
6,5,1,3,8.18268428760981,2
5,12,1,2,2.24491097965919,3
2,8,2,2,3.30851490100126,3
4,10,2,2,2.31281579343137,3
7,12,1,4,2.46489010560804,1
5,8,1,3,4.45844041687717,3
2,4,2,4,2.43853461090461,3
4,8,1,2,6.20243621436874,3
5,9,2,4,4.37690449163915,3
2,4,1,4,2.20564643258813,2
7,1,1,2,3.90014823521909,3
4,5,2,2,4.26066243014685,2
1,7,2,1,9.15498216188851,1
2,12,1,4,2.36669873104955,3
7,8,2,3,4.71413382463689,2
3,4,2,4,2.11403894977277,2
7,5,2,4,3.78616042829847,2
4,8,2,3,5.41451141980482,2
5,9,1,1,10.2745309481128,3
7,9,1,3,9.35326142163328,1
3,12,1,4,2.98959233451486,3
1,12,2,2,2.24541842862331,3
7,1,2,1,1.89093373925697,3
1,8,1,3,4.21803302805961,3
5,5,2,3,4.34130616945947,3
2,3,1,4,3.15726643681584,2
6,8,2,3,1.74447723560144,2
1,3,2,1,1.6890310745386,3
2,3,2,4,4.24370640147276,2
7,3,1,2,3.04682695178991,1
5,3,2,4,1.27640747711044,2
2,8,2,1,4.68842552005236,3
1,5,2,3,6.73109697998262,2
7,8,2,3,7.42323327261284,1
1,2,1,2,1.52078922953543,2
4,2,2,2,1.76288662169269,3
5,7,2,4,6.62032990611645,1
4,9,1,1,2.38099926605313,3
4,9,1,3,5.22417215859935,3
4,8,1,2,1.50129057061258,3
3,2,2,4,1.49421947055109,3
2,6,2,2,1.11461322475823,3
7,7,2,3,9.73829336273922,3
7,10,2,3,1.46885645919588,3
7,2,1,2,1.54173245132308,3
2,5,1,4,3.26341618953987,3
7,11,1,1,2.0010100784417,3
2,12,2,3,1.85493645072795,3
2,3,1,4,1.76051184552164,3
7,6,1,2,1.05467138405816,2
4,6,2,2,1.1131073800034,1
1,2,2,1,1.44436209928049,2
3,8,1,4,6.25663209970912,2
1,2,2,4,1.32089086635328,2
4,3,1,2,2.16974772868521,3
3,7,2,1,7.33571156753713,3
4,8,1,3,6.70548520137428,2
7,6,2,3,1.00027658373048,2
7,8,1,1,6.21355331905395,2
2,7,1,1,10.7750464782135,3
4,6,2,1,1.14551377375794,1
3,8,1,3,5.64727579915131,3
4,11,1,4,2.21761950742982,2
3,6,2,2,1.00545484579557,1
1,2,1,2,1.5252435714828,3
2,2,1,3,1.73139364266126,3
4,5,2,1,1.57277779752169,3
2,8,2,3,4.86213028075869,1
7,11,2,3,2.31160086061028,3
5,7,1,4,4.71851527390884,3
5,11,1,2,1.1664858166441,3
4,11,2,3,3.44641313591229,3
4,3,2,3,1.09787493536607,3
3,3,2,2,2.37063918457593,2
4,3,1,3,4.30705665822076,3
5,6,2,1,1.12598388923351,3
7,1,2,3,4.04603595861286,3
7,5,2,1,5.80945424498122,3
1,1,1,3,2.43118078410136,3
1,5,1,3,5.558162593016,3
4,4,2,3,1.25195674410359,3
1,9,2,2,8.06841754186324,3
7,11,2,3,2.73426566288175,2
1,7,2,1,11.3165353665504,3
2,10,2,2,2.08601013502837,1
7,11,1,4,3.28458428177268,3
5,2,1,3,1.43490639093606,3
7,3,1,1,1.90144075892896,1
3,7,1,2,3.82153672920444,2
4,7,2,3,11.4519075886346,3
4,12,1,3,2.1964496035851,3
7,8,1,2,2.04880797635894,1
7,6,1,1,1.00261217967675,3
4,6,2,4,1.04751093859129,3
7,12,2,3,3.45010226945969,1
1,6,2,2,1.01853110994214,3
5,8,2,1,5.3589258963788,1
1,7,1,3,6.79312209202883,3
2,6,1,4,1.08729289849196,3
4,9,2,1,8.649707510841,3
7,4,1,1,2.10036081874336,3
7,6,2,4,1.01886915672384,3
5,5,1,1,6.88230399119378,3
1,9,2,1,5.86123164489602,2
5,5,1,2,4.62355925705365,3
1,3,1,3,3.16505817962441,3
1,12,2,2,1.60019707073644,1
4,6,2,1,1.13395872012901,1
7,2,2,3,1.65113734125857,3
4,10,2,4,1.8069786039486,2
7,2,2,4,1.28142695962655,1
7,12,2,1,2.28677551919963,2
5,6,2,1,1.02022134385063,1
2,4,2,3,1.96825886906462,1
3,12,2,3,2.82695494151231,2
7,4,1,1,2.59025388008605,1
4,9,2,4,11.033854376224,3
5,1,2,1,5.14334707693492,3
4,10,2,3,2.13917822705756,3
7,11,1,2,2.34376560180573,2
5,10,1,4,2.03566870105643,1
7,9,1,1,6.07572978843025,3
5,1,2,4,2.13982576302964,2
5,7,1,4,11.9174559621438,3
7,1,1,1,1.70384429571164,3
7,6,2,4,1.08145390862628,3
3,4,1,2,1.94450211517144,3
4,8,2,2,6.46229853638542,3
6,2,1,3,1.51555342408851,3
7,4,2,1,2.24956043220886,3
7,3,1,1,1.47221736160426,3
3,7,1,1,5.93906644700967,1
2,8,2,3,6.41366120338764,3
5,3,1,2,2.66130506847853,1
6,5,1,2,5.64960683312942,3
4,6,1,1,1.07816563538613,3
4,1,1,4,1.2333879196954,3
4,8,1,1,4.13882365717752,3
2,12,1,1,2.45905444252058,2
5,10,2,2,1.67843296372613,3
4,10,2,3,1.02762859673591,1
7,6,2,4,1.01648746348915,3
6,7,1,1,6.05022575132273,2
4,11,1,4,3.41098166318918,2
5,8,2,3,2.43026363087004,2
3,8,2,2,7.91516515493317,3
7,8,2,3,6.75481735341488,3
4,5,1,4,3.9395275396698,3
4,1,1,1,1.59789701532192,3
4,8,1,3,5.44647309577479,2
7,1,2,2,1.90144438215278,1
3,11,2,1,1.95879385562267,3
1,12,1,2,1.91583032642314,3
7,9,1,4,7.1664528483018,1
4,9,2,4,2.59442491886969,2
4,3,2,3,2.39232055586937,1
7,10,1,4,1.52956230604439,3
2,8,2,4,3.30295634865865,3
3,2,1,4,1.12654089401787,3
4,5,2,4,1.19764040304065,3
5,3,1,1,3.61223646255149,3
4,3,2,4,2.4925968981015,3
1,7,2,2,9.6568499120544,3
4,5,2,2,6.48916576204475,3
4,1,2,4,1.10431722493491,1
4,5,2,1,4.1245761200568,3
1,1,1,3,3.3233241530973,3
3,8,2,2,2.02101521464592,1
2,10,2,1,1.92327539258966,3
4,5,1,1,7.06663253819406,3
5,5,1,2,8.14092235118006,1
7,5,2,4,6.12914906868483,2
5,1,1,1,2.20246919468864,2
7,5,2,1,2.42313722723782,3
3,6,1,4,1.09724991278923,1
7,10,1,1,2.33219859153822,2
4,10,2,4,1.47881706377856,2
1,8,2,2,1.21224584879724,3
2,10,2,1,1.01901401979954,3
7,11,1,3,2.28370799910485,2
4,9,1,2,5.58023907686617,3
3,6,2,2,1.13371286792414,2
4,6,1,1,1.10110671925314,3
5,5,2,1,6.80814055236164,3
5,11,1,3,1.07677634315366,3
7,4,1,4,1.45820856199438,3
3,10,2,4,1.14015650796731,3
4,11,1,4,2.02563620841947,3
4,2,2,2,1.5450927443711,1
2,5,1,2,6.10106776660276,1
7,11,1,2,3.205428863987,1
1,3,1,3,3.8690252038081,3
5,1,2,1,5.03697937082937,3
7,7,2,1,9.42022367019987,2
4,3,1,3,2.73346338231449,3
5,1,1,4,3.75005625466699,3
5,12,1,4,1.88462221512935,2
5,10,2,1,2.2858952405052,1
2,7,2,3,6.91748844239889,2
4,2,1,4,1.28173954502637,3
7,1,2,2,2.65947194779824,1
1,5,1,2,6.84270215492419,3
7,4,2,4,1.87539155839128,3
4,3,1,4,2.68908432544825,1
5,12,2,3,2.59682683628093,1
3,9,1,3,10.2648785316538,3
1,10,1,4,2.19746122414273,3
2,10,2,2,1.8052287680084,3
1,9,2,1,7.26512199432755,3
5,4,2,3,2.1588528264349,2
4,12,2,3,1.70676135320301,3
7,4,1,4,1.34482405477693,1
7,7,1,2,9.69426987588256,1
4,12,1,3,2.73333060763097,3
4,12,2,3,1.46775289109941,1
4,11,1,2,3.03455367638616,1
3,5,2,3,6.60437110391992,1
4,12,2,1,2.30047664123104,1
5,7,1,2,2.52174327976163,1
5,2,1,2,1.76827871983951,3
2,3,2,4,1.27234221999292,2
7,3,1,1,3.24839595053355,3
4,10,1,2,1.9033541834243,3
6,6,1,3,1.03721587751233,1
4,11,2,1,1.57130923903372,3
7,7,1,3,8.34715117806884,3
1,12,2,2,1.7993707891561,3
7,3,2,4,1.41970779050298,2
1,9,1,3,9.05189152996769,1
2,12,1,2,1.14019458475574,3
1,5,2,3,5.32559180910549,3
5,4,2,4,1.27517357177192,3
7,6,2,2,1.02752008118273,3
3,9,1,4,4.84451044454377,3
4,5,1,4,1.428051086791,3
4,6,2,1,1.13225312045772,1
4,12,1,1,1.12903070754496,3
5,1,1,3,1.45453184622314,2
7,4,2,2,1.4000765051194,3
7,1,2,1,4.30081394240718,3
2,3,1,4,4.0160520028917,3
5,12,1,1,3.11975299381332,2
4,1,2,1,3.61131576844236,2
7,1,2,2,2.89448992294845,1
4,7,2,1,3.54308817483608,1
2,7,1,1,1.79315457228395,3
7,5,2,4,6.66341384163095,2
3,4,1,4,1.703335068074,1
5,6,2,2,1.09247116055705,3
7,6,2,4,1.05322700235454,3
1,9,1,1,3.68300299730591,3
7,6,1,2,1.02069768249757,3
7,3,1,1,2.83272341026725,1
5,6,2,2,1.02991714018022,1
1,3,1,2,2.83949883879644,2
7,4,2,1,1.3961170461372,3
7,12,2,1,2.45321877943313,3
3,2,1,2,1.11544411232441,2
1,12,1,1,1.49870727791113,3
2,8,2,4,2.19471997535226,2
4,12,2,2,1.58548105077677,3
4,12,1,1,2.8601928486626,3
4,9,2,2,8.95751234681262,2
7,11,2,1,2.31461630509735,3
2,6,1,1,1.00676093563395,3
2,2,2,3,1.37754697006988,2
4,9,2,4,8.61967777074621,1
4,4,1,3,2.44951311080979,1
1,6,2,1,1.08425047745668,3
3,11,2,4,3.33810842141823,3
3,7,1,4,7.969649778273,3
